set_name,card_number,player_name,team
Signature Prime Materials Ruby,39,Kelly Tripucka,Detroit Pistons
Signature Prime Materials Ruby,43,Rudy Gobert,Utah Jazz
Signature Prime Materials Ruby,46,Andrew Wiggins,Minnesota Timberwolves
Signature Prime Materials Ruby,47,Goran Dragic,Miami Heat
Signature Prime Materials Ruby,49,Rondae Hollis-Jefferson,Brooklyn Nets
Signature Prime Materials Ruby,50,Karl-Anthony Towns,Minnesota Timberwolves
Signature Prime Materials Ruby,53,Harrison Barnes,Dallas Mavericks
Signature Prime Materials Ruby,54,Manu Ginobili,San Antonio Spurs
Signature Prime Materials Ruby,57,Marcus Camby,New York Knicks
Signature Prime Materials Ruby,60,Rod Strickland,Washington Wizards
Signature Prime Materials Ruby,61,Aaron Gordon,Orlando Magic
Signature Prime Materials Ruby,62,Brandon Ingram,Los Angeles Lakers
Signature Prime Materials Ruby,63,Justise Winslow,Miami Heat
Signature Prime Materials Ruby,64,Myles Turner,Indiana Pacers
Signature Prime Materials Ruby,65,Ricky Rubio,Minnesota Timberwolves
Signature Prime Materials Ruby,66,Isaiah Thomas,Boston Celtics
Signature Prime Materials Ruby,67,Andrei Kirilenko,Utah Jazz
Signature Prime Materials Ruby,69,Jamal Murray,Denver Nuggets
Signature Prime Materials Ruby,70,Chris Bosh,Miami Heat
Signature Prime Materials Ruby,71,Mark Price,Cleveland Cavaliers
Signature Prime Materials Ruby,72,Buddy Hield,Sacramento Kings
Signature Prime Materials Ruby,73,Danilo Gallinari,Denver Nuggets
Signature Prime Materials Ruby,74,Kyle Korver,Cleveland Cavaliers
Signature Prime Materials Ruby,75,Robert Covington,Philadelphia 76ers
Star Swatch Signatures,1,David Robinson,San Antonio Spurs
Star Swatch Signatures,2,Kevin Love,Cleveland Cavaliers
Star Swatch Signatures,5,Myles Turner,Indiana Pacers
Star Swatch Signatures,6,D'Angelo Russell,Los Angeles Lakers
Star Swatch Signatures,7,Anthony Davis,New Orleans Pelicans
Star Swatch Signatures,8,C.J. McCollum,Portland Trail Blazers
Star Swatch Signatures,9,Damian Lillard,Portland Trail Blazers
Star Swatch Signatures,10,John Wall,Washington Wizards
Star Swatch Signatures,11,Dirk Nowitzki,Dallas Mavericks
Star Swatch Signatures,12,Reggie Miller,Indiana Pacers
Star Swatch Signatures,13,Larry Bird,Boston Celtics
Star Swatch Signatures,14,James Worthy,Los Angeles Lakers
Star Swatch Signatures,15,Aaron Gordon,Orlando Magic
Star Swatch Signatures,16,Victor Oladipo,Oklahoma City Thunder
Star Swatch Signatures,17,Karl-Anthony Towns,Minnesota Timberwolves
Star Swatch Signatures,18,Andrew Wiggins,Minnesota Timberwolves
Star Swatch Signatures,19,Zach LaVine,Minnesota Timberwolves
Star Swatch Signatures,23,Carmelo Anthony,New York Knicks
Star Swatch Signatures,24,Gordon Hayward,Utah Jazz
Star Swatch Signatures,27,Deron Williams,Cleveland Cavaliers
Star Swatch Signatures,28,Danilo Gallinari,Denver Nuggets
Star Swatch Signatures,29,Kyrie Irving,Cleveland Cavaliers
Star Swatch Signatures Emerald,1,David Robinson,San Antonio Spurs
Star Swatch Signatures Emerald,2,Kevin Love,Cleveland Cavaliers
Star Swatch Signatures Emerald,3,James Harden,Houston Rockets
Star Swatch Signatures Emerald,5,Myles Turner,Indiana Pacers
Star Swatch Signatures Emerald,6,D'Angelo Russell,Los Angeles Lakers
Star Swatch Signatures Emerald,7,Anthony Davis,New Orleans Pelicans
Star Swatch Signatures Emerald,8,C.J. McCollum,Portland Trail Blazers
Star Swatch Signatures Emerald,9,Damian Lillard,Portland Trail Blazers
Star Swatch Signatures Emerald,10,John Wall,Washington Wizards
Star Swatch Signatures Emerald,11,Dirk Nowitzki,Dallas Mavericks
Star Swatch Signatures Emerald,12,Reggie Miller,Indiana Pacers
Star Swatch Signatures Emerald,13,Larry Bird,Boston Celtics
Star Swatch Signatures Emerald,14,James Worthy,Los Angeles Lakers
Star Swatch Signatures Emerald,15,Aaron Gordon,Orlando Magic
Star Swatch Signatures Emerald,16,Victor Oladipo,Oklahoma City Thunder
Star Swatch Signatures Emerald,17,Karl-Anthony Towns,Minnesota Timberwolves
Star Swatch Signatures Emerald,18,Andrew Wiggins,Minnesota Timberwolves
Star Swatch Signatures Emerald,19,Zach LaVine,Minnesota Timberwolves
Star Swatch Signatures Emerald,20,Harrison Barnes,Dallas Mavericks
Star Swatch Signatures Emerald,21,Stephen Curry,Golden State Warriors
Star Swatch Signatures Emerald,23,Carmelo Anthony,New York Knicks
Star Swatch Signatures Emerald,24,Gordon Hayward,Utah Jazz
Star Swatch Signatures Emerald,26,Rudy Gay,Sacramento Kings
Star Swatch Signatures Emerald,27,Deron Williams,Cleveland Cavaliers
Star Swatch Signatures Emerald,28,Danilo Gallinari,Denver Nuggets
Star Swatch Signatures Emerald,29,Kyrie Irving,Cleveland Cavaliers
Star Swatch Signatures Gold,1,David Robinson,San Antonio Spurs
Star Swatch Signatures Gold,2,Kevin Love,Cleveland Cavaliers
Star Swatch Signatures Gold,3,James Harden,Houston Rockets
Star Swatch Signatures Gold,5,Myles Turner,Indiana Pacers
Star Swatch Signatures Gold,6,D'Angelo Russell,Los Angeles Lakers
Star Swatch Signatures Gold,7,Anthony Davis,New Orleans Pelicans
Star Swatch Signatures Gold,8,C.J. McCollum,Portland Trail Blazers
Star Swatch Signatures Gold,9,Damian Lillard,Portland Trail Blazers
Star Swatch Signatures Gold,10,John Wall,Washington Wizards
Star Swatch Signatures Gold,11,Dirk Nowitzki,Dallas Mavericks
Star Swatch Signatures Gold,12,Reggie Miller,Indiana Pacers
Star Swatch Signatures Gold,14,James Worthy,Los Angeles Lakers
Star Swatch Signatures Gold,15,Aaron Gordon,Orlando Magic
Star Swatch Signatures Gold,16,Victor Oladipo,Oklahoma City Thunder
Star Swatch Signatures Gold,17,Karl-Anthony Towns,Minnesota Timberwolves
Star Swatch Signatures Gold,18,Andrew Wiggins,Minnesota Timberwolves
Star Swatch Signatures Gold,19,Zach LaVine,Minnesota Timberwolves
Star Swatch Signatures Gold,20,Harrison Barnes,Dallas Mavericks
Star Swatch Signatures Gold,23,Carmelo Anthony,New York Knicks
Star Swatch Signatures Gold,25,George Hill,Utah Jazz
Star Swatch Signatures Gold,26,Rudy Gay,Sacramento Kings
Star Swatch Signatures Gold,27,Deron Williams,Cleveland Cavaliers
Star Swatch Signatures Gold,28,Danilo Gallinari,Denver Nuggets
Star Swatch Signatures Gold,29,Kyrie Irving,Cleveland Cavaliers
Star Swatch Signatures Platinum,1,David Robinson,San Antonio Spurs
Star Swatch Signatures Platinum,2,Kevin Love,Cleveland Cavaliers
Star Swatch Signatures Platinum,3,James Harden,Houston Rockets
Star Swatch Signatures Platinum,5,Myles Turner,Indiana Pacers
Star Swatch Signatures Platinum,6,D'Angelo Russell,Los Angeles Lakers
Star Swatch Signatures Platinum,7,Anthony Davis,New Orleans Pelicans
Star Swatch Signatures Platinum,8,C.J. McCollum,Portland Trail Blazers
Star Swatch Signatures Platinum,9,Damian Lillard,Portland Trail Blazers
Star Swatch Signatures Platinum,10,John Wall,Washington Wizards
Star Swatch Signatures Platinum,11,Dirk Nowitzki,Dallas Mavericks
Star Swatch Signatures Platinum,12,Reggie Miller,Indiana Pacers
Star Swatch Signatures Platinum,13,Larry Bird,Boston Celtics
Star Swatch Signatures Platinum,14,James Worthy,Los Angeles Lakers
Star Swatch Signatures Platinum,15,Aaron Gordon,Orlando Magic
Star Swatch Signatures Platinum,16,Victor Oladipo,Oklahoma City Thunder
Star Swatch Signatures Platinum,17,Karl-Anthony Towns,Minnesota Timberwolves
Star Swatch Signatures Platinum,18,Andrew Wiggins,Minnesota Timberwolves
Star Swatch Signatures Platinum,19,Zach LaVine,Minnesota Timberwolves
Star Swatch Signatures Platinum,20,Harrison Barnes,Dallas Mavericks
Star Swatch Signatures Platinum,21,Stephen Curry,Golden State Warriors
Star Swatch Signatures Platinum,23,Carmelo Anthony,New York Knicks
Star Swatch Signatures Platinum,24,Gordon Hayward,Utah Jazz
Star Swatch Signatures Platinum,25,George Hill,Utah Jazz
Star Swatch Signatures Platinum,26,Rudy Gay,Sacramento Kings
Star Swatch Signatures Platinum,27,Deron Williams,Cleveland Cavaliers
Star Swatch Signatures Platinum,28,Danilo Gallinari,Denver Nuggets
Star Swatch Signatures Platinum,29,Kyrie Irving,Cleveland Cavaliers
Top of the Class,1,Karl-Anthony Towns,Minnesota Timberwolves
Top of the Class,2,Andrew Wiggins,Minnesota Timberwolves
Top of the Class,3,Anthony Davis,New Orleans Hornets
Top of the Class,4,John Wall,Washington Wizards
Top of the Class,5,Blake Griffin,Los Angeles Clippers
Top of the Class,6,Derrick Rose,Chicago Bulls
Top of the Class,7,Dwight Howard,Orlando Magic
Top of the Class,8,Yao Ming,Houston Rockets
Top of the Class,9,Tim Duncan,San Antonio Spurs
Top of the Class,10,David Robinson,San Antonio Spurs
Top of the Class Platinum,1,Karl-Anthony Towns,Minnesota Timberwolves
Top of the Class Platinum,2,Andrew Wiggins,Minnesota Timberwolves
Top of the Class Platinum,3,Anthony Davis,New Orleans Hornets
Top of the Class Platinum,4,John Wall,Washington Wizards
Top of the Class Platinum,5,Blake Griffin,Los Angeles Clippers
Top of the Class Platinum,6,Derrick Rose,Chicago Bulls
Top of the Class Platinum,7,Dwight Howard,Orlando Magic
Top of the Class Platinum,8,Yao Ming,Houston Rockets
Top of the Class Platinum,9,Tim Duncan,San Antonio Spurs
Top of the Class Platinum,10,David Robinson,San Antonio Spurs
Triple Double,1,Russell Westbrook,Oklahoma City Thunder
Triple Double,2,James Harden,Houston Rockets
Triple Double,3,LeBron James,Cleveland Cavaliers
Triple Double,4,John Wall,Washington Wizards
Triple Double,6,Draymond Green,Golden State Warriors
Triple Double,7,Magic Johnson,Los Angeles Lakers
Triple Double,8,Giannis Antetokounmpo,Milwaukee Bucks
Triple Double,9,DeMarcus Cousins,New Orleans Pelicans
Triple Double,10,Rajon Rondo,Chicago Bulls
Triple Double,11,Larry Bird,Boston Celtics
Triple Double,12,John Havlicek,Boston Celtics
Triple Double,13,Karl-Anthony Towns,Minnesota Timberwolves
Triple Double,14,Jimmy Butler,Chicago Bulls
Triple Double,15,Kobe Bryant,Los Angeles Lakers
Triple Double Platinum,1,Russell Westbrook,Oklahoma City Thunder
Triple Double Platinum,2,James Harden,Houston Rockets
Triple Double Platinum,3,LeBron James,Cleveland Cavaliers
Triple Double Platinum,4,John Wall,Washington Wizards
Triple Double Platinum,5,Nikola Jokic,Denver Nuggets
Triple Double Platinum,6,Draymond Green,Golden State Warriors
Triple Double Platinum,7,Magic Johnson,Los Angeles Lakers
Triple Double Platinum,8,Giannis Antetokounmpo,Milwaukee Bucks
Triple Double Platinum,9,DeMarcus Cousins,New Orleans Pelicans
Triple Double Platinum,10,Rajon Rondo,Chicago Bulls
Triple Double Platinum,11,Larry Bird,Boston Celtics
Triple Double Platinum,12,John Havlicek,Boston Celtics
Triple Double Platinum,13,Karl-Anthony Towns,Minnesota Timberwolves
Triple Double Platinum,14,Jimmy Butler,Chicago Bulls
Triple Double Platinum,15,Kobe Bryant,Los Angeles Lakers
USA Basketball Signatures Gold,1,Larry Bird,USA Basketball
USA Basketball Signatures Gold,2,Magic Johnson,USA Basketball
USA Basketball Signatures Gold,3,James Harden,USA Basketball
USA Basketball Signatures Gold,5,Kevin Durant,USA Basketball
USA Basketball Signatures Gold,6,Stephen Curry,USA Basketball
USA Basketball Signatures Gold,7,Kyrie Irving,USA Basketball
USA Basketball Signatures Gold,8,Harrison Barnes,USA Basketball
USA Basketball Signatures Gold,9,Carmelo Anthony,USA Basketball
USA Basketball Signatures Gold,11,Anthony Davis,USA Basketball
USA Basketball Signatures Gold,12,Reggie Miller,USA Basketball
USA Basketball Signatures Gold Gold Proof,3,James Harden,USA Basketball
USA Basketball Signatures Gold Gold Proof,5,Kevin Durant,USA Basketball
USA Basketball Signatures Gold Gold Proof,7,Kyrie Irving,USA Basketball
USA Basketball Signatures Gold Gold Proof,8,Harrison Barnes,USA Basketball
USA Basketball Signatures Gold Gold Proof,9,Carmelo Anthony,USA Basketball
USA Basketball Signatures Gold Gold Proof,12,Reggie Miller,USA Basketball
USA Basketball Signatures Platinum,1,Larry Bird,USA Basketball
USA Basketball Signatures Platinum,2,Magic Johnson,USA Basketball
USA Basketball Signatures Platinum,3,James Harden,USA Basketball
USA Basketball Signatures Platinum,5,Kevin Durant,USA Basketball
USA Basketball Signatures Platinum,6,Stephen Curry,USA Basketball
USA Basketball Signatures Platinum,7,Kyrie Irving,USA Basketball
USA Basketball Signatures Platinum,8,Harrison Barnes,USA Basketball
USA Basketball Signatures Platinum,9,Carmelo Anthony,USA Basketball
USA Basketball Signatures Platinum,11,Anthony Davis,USA Basketball
USA Basketball Signatures Platinum,12,Reggie Miller,USA Basketball
USA Basketball Signatures Ruby,1,Larry Bird,USA Basketball
USA Basketball Signatures Ruby,2,Magic Johnson,USA Basketball
USA Basketball Signatures Ruby,3,James Harden,USA Basketball
USA Basketball Signatures Ruby,5,Kevin Durant,USA Basketball
USA Basketball Signatures Ruby,6,Stephen Curry,USA Basketball
USA Basketball Signatures Ruby,7,Kyrie Irving,USA Basketball
USA Basketball Signatures Ruby,8,Harrison Barnes,USA Basketball
USA Basketball Signatures Ruby,9,Carmelo Anthony,USA Basketball
USA Basketball Signatures Ruby,11,Anthony Davis,USA Basketball
USA Basketball Signatures Ruby,12,Reggie Miller,USA Basketball
USA Basketball Signatures Ruby Gold Proof,3,James Harden,USA Basketball
USA Basketball Signatures Ruby Gold Proof,5,Kevin Durant,USA Basketball
USA Basketball Signatures Ruby Gold Proof,7,Kyrie Irving,USA Basketball
USA Basketball Signatures Ruby Gold Proof,8,Harrison Barnes,USA Basketball
USA Basketball Signatures Silver,1,Larry Bird,USA Basketball
USA Basketball Signatures Silver,2,Magic Johnson,USA Basketball
USA Basketball Signatures Silver,3,James Harden,USA Basketball
USA Basketball Signatures Silver,5,Kevin Durant,USA Basketball
USA Basketball Signatures Silver,6,Stephen Curry,USA Basketball
USA Basketball Signatures Silver,7,Kyrie Irving,USA Basketball
USA Basketball Signatures Silver,8,Harrison Barnes,USA Basketball
USA Basketball Signatures Silver,9,Carmelo Anthony,USA Basketball
USA Basketball Signatures Silver,11,Anthony Davis,USA Basketball
USA Basketball Signatures Silver,12,Reggie Miller,USA Basketball
USA Basketball Signatures Silver Gold Proof,3,James Harden,USA Basketball
USA Basketball Signatures Silver Gold Proof,5,Kevin Durant,USA Basketball
USA Basketball Signatures Silver Gold Proof,7,Kyrie Irving,USA Basketball
USA Basketball Signatures Silver Gold Proof,8,Harrison Barnes,USA Basketball
Vertical Patch Autographs,1,Kobe Bryant,Los Angeles Lakers
Vertical Patch Autographs,2,Dario Saric,Philadelphia 76ers
Vertical Patch Autographs,3,Jamal Murray,Denver Nuggets
Vertical Patch Autographs,4,Gordon Hayward,Utah Jazz
Vertical Patch Autographs,5,David Robinson,San Antonio Spurs
Vertical Patch Autographs,6,Dominique Wilkins,Los Angeles Clippers
Vertical Patch Autographs,7,Eric Gordon,Houston Rockets
Vertical Patch Autographs,8,Kyrie Irving,Cleveland Cavaliers
Vertical Patch Autographs,9,Aaron Gordon,Orlando Magic
Vertical Patch Autographs,10,Kevin Love,Cleveland Cavaliers
Vertical Patch Autographs,11,Dwyane Wade,Chicago Bulls
Vertical Patch Autographs,12,Nikola Vucevic,Orlando Magic
Vertical Patch Autographs,13,Willy Hernangomez,New York Knicks
Vertical Patch Autographs,14,Juan Hernangomez,Denver Nuggets
Vertical Patch Autographs,15,Marc Gasol,Memphis Grizzlies
Vertical Patch Autographs,17,John Wall,Washington Wizards
Vertical Patch Autographs,19,Kevin Durant,Golden State Warriors
Vertical Patch Autographs,20,Marquese Chriss,Phoenix Suns
Vertical Patch Autographs,22,Andre Drummond,Detroit Pistons
Vertical Patch Autographs,24,Larry Bird,Boston Celtics
Vertical Patch Autographs,25,Damian Lillard,Portland Trail Blazers
Vertical Patch Autographs,26,Malcolm Brogdon,Milwaukee Bucks
Vertical Patch Autographs,28,Buddy Hield,Sacramento Kings
Vertical Patch Autographs,29,Pau Gasol,San Antonio Spurs
Vertical Patch Autographs,30,Joe Dumars,Detroit Pistons
Vertical Patch Autographs,31,Dirk Nowitzki,Dallas Mavericks
Vertical Patch Autographs,32,Joel Embiid,Philadelphia 76ers
Vertical Patch Autographs,35,Mike Conley,Memphis Grizzlies
Vertical Patch Autographs,37,Vince Carter,Memphis Grizzlies
Vertical Patch Autographs,38,Brandon Ingram,Los Angeles Lakers
Vertical Patch Autographs,43,Zach Randolph,Memphis Grizzlies
Vertical Patch Autographs,44,Kris Dunn,Minnesota Timberwolves
Vertical Patch Autographs,48,David Thompson,Denver Nuggets
Vertical Patch Autographs,50,Grant Hill,Detroit Pistons
Vertical Patch Autographs Emerald,1,Kobe Bryant,Los Angeles Lakers
Vertical Patch Autographs Emerald,2,Dario Saric,Philadelphia 76ers
Vertical Patch Autographs Emerald,3,Jamal Murray,Denver Nuggets
Vertical Patch Autographs Emerald,4,Gordon Hayward,Utah Jazz
Vertical Patch Autographs Emerald,5,David Robinson,San Antonio Spurs
Vertical Patch Autographs Emerald,7,Eric Gordon,Houston Rockets
Vertical Patch Autographs Emerald,8,Kyrie Irving,Cleveland Cavaliers
Vertical Patch Autographs Emerald,9,Aaron Gordon,Orlando Magic
Vertical Patch Autographs Emerald,10,Kevin Love,Cleveland Cavaliers
Vertical Patch Autographs Emerald,11,Dwyane Wade,Chicago Bulls
Vertical Patch Autographs Emerald,12,Nikola Vucevic,Orlando Magic
Vertical Patch Autographs Emerald,13,Willy Hernangomez,New York Knicks
Vertical Patch Autographs Emerald,14,Juan Hernangomez,Denver Nuggets
Vertical Patch Autographs Emerald,15,Marc Gasol,Memphis Grizzlies
Vertical Patch Autographs Emerald,17,John Wall,Washington Wizards
Vertical Patch Autographs Emerald,19,Kevin Durant,Golden State Warriors
Vertical Patch Autographs Emerald,20,Marquese Chriss,Phoenix Suns
Vertical Patch Autographs Emerald,21,Richard Jefferson,Cleveland Cavaliers
Vertical Patch Autographs Emerald,23,Tristan Thompson,Cleveland Cavaliers
Vertical Patch Autographs Emerald,24,Larry Bird,Boston Celtics
Vertical Patch Autographs Emerald,25,Damian Lillard,Portland Trail Blazers
Vertical Patch Autographs Emerald,26,Malcolm Brogdon,Milwaukee Bucks
Vertical Patch Autographs Emerald,28,Buddy Hield,Sacramento Kings
Vertical Patch Autographs Emerald,29,Pau Gasol,San Antonio Spurs
Vertical Patch Autographs Emerald,30,Joe Dumars,Detroit Pistons
Vertical Patch Autographs Emerald,31,Dirk Nowitzki,Dallas Mavericks
Vertical Patch Autographs Emerald,32,Joel Embiid,Philadelphia 76ers
Vertical Patch Autographs Emerald,33,Rudy Gay,Sacramento Kings
Vertical Patch Autographs Emerald,35,Mike Conley,Memphis Grizzlies
Vertical Patch Autographs Emerald,36,Ray Allen,Boston Celtics
Vertical Patch Autographs Emerald,37,Vince Carter,Memphis Grizzlies
Vertical Patch Autographs Emerald,38,Brandon Ingram,Los Angeles Lakers
Vertical Patch Autographs Emerald,39,Harrison Barnes,Dallas Mavericks
Vertical Patch Autographs Emerald,43,Zach Randolph,Memphis Grizzlies
Vertical Patch Autographs Emerald,44,Kris Dunn,Minnesota Timberwolves
Vertical Patch Autographs Emerald,48,David Thompson,Denver Nuggets
Vertical Patch Autographs Emerald,50,Grant Hill,Detroit Pistons
Vertical Patch Autographs Gold,1,Kobe Bryant,Los Angeles Lakers
Vertical Patch Autographs Gold,2,Dario Saric,Philadelphia 76ers
Vertical Patch Autographs Gold,3,Jamal Murray,Denver Nuggets
Vertical Patch Autographs Gold,4,Gordon Hayward,Utah Jazz
Vertical Patch Autographs Gold,5,David Robinson,San Antonio Spurs
Vertical Patch Autographs Gold,7,Eric Gordon,Houston Rockets
